partitionid,dataspaceid,repositoryid,alertid,title,alertkey,severity,component_type,sources
4,101,196,40226,CVE-2020-14968,v6:f048b5248a8446e1a494b3b4aaebe9a7,3,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/kjur/jsrsasign/security/advisories/GHSA-q3gh-5r98-j4h3""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-14968""}}"
4,101,196,58802,CVE-2021-30246,v6:3847c1e50dce4b30b38ecbf9f9bcd041,3,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/kjur/jsrsasign/security/advisories/GHSA-27fj-mc8w-j9wg""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-30246""}}"
4,101,196,26213,WS-2020-0060,v6:6935ed45fd6b43b394e00b09b972b543,1,2,"{""WhiteSource"":{""Url"":""https://github.com/kjur/jsrsasign/commit/9dcb89c57408a3d4b5b66aa9138426bd92819e73""}}"
4,101,196,40225,CVE-2020-14967,v6:c7daa5367c6b4fd6b14adaf283273a93,3,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/kjur/jsrsasign/security/advisories/GHSA-xxxq-chmp-67g4""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-14967""}}"
4,101,196,40224,CVE-2020-14966,v6:b6a66144ac5d4603b9cab7518e0bb48a,2,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/kjur/jsrsasign/security/advisories/GHSA-p8c3-7rj8-q963""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-14966""}}"
4,101,196,55467,CVE-2021-21368,v6:4f0fe4f22b4c45a2ac82e6a9b6324daf,1,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/mcollina/msgpack5/security/advisories/GHSA-gmjw-49p4-pcfm""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-21368""}}"
4,104,200,49304,CVE-2020-7768,v6:f2fd43906dd249c19e69702b21b4315c,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-7768""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-7768""}}"
4,104,394,65492,CST-E has determined that this component is not generally safe to use.,v6:bedaf7752b484e7495965399b38ae436,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fbouncycastle.netcore%2Freview-1.md""}}"
4,104,449,86025,CST-E has determined that this component is not generally safe to use.,v6:55f1ab13fbc74fd2af8c6f8c8dd470d6,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
4,104,449,75045,CST-E has determined that this component is not generally safe to use.,v6:cbf610e7c2324252829b90fa37fac0aa,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
4,104,449,75046,CST-E has determined that this component is not generally safe to use.,v6:d4c6d9948a704b539cd4cecef8f36682,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
4,104,451,54908,CVE-2018-1002205,v2:46ce65a6-51e2-486b-896f-e855984e9689,1,1,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-1002205""}}"
4,104,451,54909,CVE-2018-0786,v2:90bbaa50-6f93-4a05-96a0-712bcb80796d,1,1,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-0786""}}"
4,104,471,44485,CVE-2020-25032,v6:1aa885c38688440486c3429b32494558,2,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-25032""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-25032""}}"
4,104,608,60990,CVE-2013-4660,v2:ec31590d-59d0-4699-9a15-325e5166c6fc,3,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2013-4660""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2013-4660""}}"
4,104,622,43922,CVE-2020-6802,v6:0bd84bce019245b7bb1574ba06251416,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/mozilla/bleach/security/advisories/GHSA-q65m-pv3f-wr5r""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-6802""}}"
4,104,622,43923,CVE-2020-6817,v6:3e54f644292b47d58d3556fb478a8e0d,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/mozilla/bleach/security/advisories/GHSA-vqhp-cxgc-6wmm""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-6817""}}"
4,104,622,43921,CVE-2020-6816,v6:fd2fe9b52a9849848370248bea363a8e,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/mozilla/bleach/security/advisories/GHSA-m6xf-fq7q-8743""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-6816""}}"
4,104,622,75632,CVE-2021-32797,v6:795c0e3d44cb44a9a8b0cd042c8a4fc9,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/jupyterlab/jupyterlab/security/advisories/GHSA-4952-p58q-6crx""}}"
4,104,622,73230,CVE-2021-32798,v6:df9e729733774dc195fcf8af5c4a5fbc,3,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/jupyter/notebook/security/advisories/GHSA-hwvq-6gjx-j797""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-32798""}}"
4,104,622,43928,CVE-2020-7212,v6:61ee07e59a134486a9fef38cea3dcff2,2,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-7212""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-7212""}}"
4,104,622,55760,CVE-2021-23346,v6:aacb6d9693e3400886528362215015a1,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-23346""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-23346""}}"
4,104,622,85030,CVE-2021-28544,v6:4e6dcbfdd0af4051aee62d707a0286a9,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2021-28544""}}"
4,104,622,85031,CVE-2022-24070,v6:dee6439acf8f47438beabe919858c0eb,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2022-24070""}}"
4,104,622,85591,CVE-2019-18276,v6:4199a4008bd847dfb534cb13fe54550a,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-18276""}}"
4,104,622,86067,CVE-2022-27781,v6:ab4695ee2dc248379a7265607b044872,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-27781""}}"
4,104,622,85770,CVE-2022-27776,v6:8ddbb86691ef45deb050a8502dbc61b1,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-27776""}}"
4,104,622,85769,CVE-2022-22576,v6:3ba1cc1852614072a9c32a9e32b72406,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-22576""}}"
4,104,622,85771,CVE-2022-27774,v6:bbbe6fcddc48400aaac24c93473eaf38,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-27774""}}"
4,104,622,66605,CVE-2021-22925,v6:df62d9e01d734b3290cd8b7c76384e18,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-22925""}}"
4,104,622,85772,CVE-2022-27775,v6:f6ec1fd5b9f0480baa70af48c1a10fa0,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-27775""}}"
4,104,622,71413,CVE-2021-22946,v6:cb4d261e67f34acc97499a0a18376826,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-22946""}}"
4,104,622,66603,CVE-2021-22898,v6:e9275d3aaadd41c9ab6c4583dd085dd1,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-22898""}}"
4,104,622,71412,CVE-2021-22947,v6:734374a05c714e8c9b4265f98b46813c,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-22947""}}"
4,104,622,86066,CVE-2022-27782,v6:7875aa99012a4da8a6108933969b927f,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-27782""}}"
4,104,622,66604,CVE-2021-22924,v6:655e9946e6cc4d368eab6e5a91287ac4,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-22924""}}"
4,104,622,85975,CVE-2020-35512,v6:0e0737aac93b4620b2488353cf0c58e8,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-35512""}}"
4,104,622,85109,CVE-2022-1271,v6:14df7cb0cad745ffbedac21914038dbb,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-1271""}}"
4,104,622,70454,CVE-2021-40528,v6:96c7aabcfe1d4e5a9cd54e16c7b3b01a,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-40528""}}"
4,104,622,70453,CVE-2021-33560,v6:329ba26483124f78ac01a8d55e23533a,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-33560""}}"
4,104,622,63803,CVE-2021-3516,v6:e04b96019b774ea28644d21fb7a8f2f8,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3516""}}"
4,104,622,86170,CVE-2022-29824,v6:86b5acf36f3b405cb3672b718f1a4153,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29824""}}"
4,104,622,63806,CVE-2021-3537,v6:668a927cbd1048d0a08604c21d9d2a8d,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3537""}}"
4,104,622,63805,CVE-2021-3518,v6:d1b4c21e21b7403f92c37955722190f5,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3518""}}"
4,104,622,82837,CVE-2022-23308,v6:13e002d58c45437d961a6b6d46884d43,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-23308""}}"
4,104,622,63802,CVE-2020-24977,v6:c6134f0053394e4499a58ed9b9fa043e,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-24977""}}"
4,104,622,63804,CVE-2021-3517,v6:62fc8ca1609146ee8e1c8094e84eca21,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3517""}}"
4,104,622,63807,CVE-2021-3541,v6:86e42c25fca24ddbaf5f9c5c494388cb,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3541""}}"
4,104,622,85738,CVE-2022-29800,v6:6f6d039076304214b7b593cb5bacc20f,2,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29800""}}"
4,104,622,85739,CVE-2022-29799,v6:ed304efb13cd427195d517e7d58c96f4,2,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29799""}}"
4,104,622,82873,CVE-2022-0778,v6:56e52552219d48f5a2ba98af68369785,2,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0778""}}"
4,104,622,71415,CVE-2021-3712,v6:e234e60c8825486f9d004ba2ac532b54,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3712""}}"
4,104,622,71414,CVE-2021-3711,v6:a80110d8fb3144c2a473f01a05d492d3,2,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3711""}}"
4,104,622,82365,CVE-2021-4115,v6:803ebbd95d4448a9900adc01f6a03a75,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-4115""}}"
4,104,622,61729,CVE-2021-3560,v6:efd63fd501a5412ca100cf5db96b8937,2,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3560""}}"
4,104,622,80236,CVE-2021-4034,v6:a855f524f3114e3c9810f0aed719db8f,2,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-4034""}}"
4,104,622,66607,CVE-2021-33910,v6:fd2cf78185454da9b778d76fe93e041f,2,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-33910""}}"
4,104,622,79532,CVE-2021-3997,v6:829fb04d591646308bf3408e87523ec3,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3997""}}"
4,104,622,66606,CVE-2020-13529,v6:9fb2fa06816147e799d7e9ca239838a5,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-13529""}}"
4,104,622,82867,CVE-2021-20193,v6:2a4bfdc4b7bf4373bb2d3cf8ab9e2ad6,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-20193""}}"
4,104,622,43929,CVE-2019-20478,v6:e4bc56be8b504a74bab894976b8b0b96,3,8,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2019-20478""}}"
4,104,622,85446,CVE-2022-1365,v6:a94d66cffde94d6ab13ad33a4ca5c286,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-1365""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-1365""}}"
4,104,622,86239,CVE-2022-29824,v6:25cf17025c42413cab0b64b6295dd3ff,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2022-29824""}}"
4,104,622,82872,CVE-2021-4160,v6:fab6b90c6bc846b7aa498c5eaa25a4ae,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2021-4160""}}"
4,104,622,82871,CVE-2022-0778,v6:4dff1d7714c249f69005d82684e087d3,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2022-0778""}}"
4,104,622,80258,CVE-2020-24977,v6:a499d20a1ccb419b922c7f4640dd4658,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2020-24977""}}"
4,104,622,80259,CVE-2021-3518,v6:c0c74689b4df4b36826f06cd846a098f,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2021-3518""}}"
4,104,622,80256,CVE-2021-3541,v6:117a0de77a704892be63872864540fc8,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2021-3541""}}"
4,104,622,80255,CVE-2021-3537,v6:022261eaf573449f9ff92f58f193cac4,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2021-3537""}}"
4,104,622,80257,CVE-2021-3517,v6:2844089a941a4d3f9201b9819b192345,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2021-3517""}}"
4,104,622,84112,CVE-2022-23308,v6:581a463ee6d84f3aad93abe9366b21d7,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2022-23308""}}"
4,104,622,80260,CVE-2021-3516,v6:dd689bca839343e7a83a235453945f86,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2021-3516""}}"
4,104,628,43949,CVE-2019-10795,v6:a76d2162bb9344698a0d67efbc136dd0,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-10795""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2019-10795""}}"
4,104,628,43976,CVE-2020-7610,v6:6aad0a8957d14946919f5e39e70496c6,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-7610""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-7610""}}"
4,104,670,53300,CVE-2018-12545,v6:263e3da3d85743a7ae7a4c41c0202dff,2,3,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2018-12545""}}"
4,104,675,64314,CST-E has determined that this component is not generally safe to use.,v6:c6b51bcac27c463da9f2dee0c88c8e8f,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fbouncycastle.netcore%2Freview-1.md""}}"
4,104,675,49893,CVE-2018-1000210,v2:fb5c37da-a999-4eb7-ae70-ac1393124c5d,2,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2018-1000210""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-1000210""}}"
4,104,675,85478,CVE-2022-1271,v6:48baf1cb72fb45c396e81d2c448e1211,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2022-1271""}}"
4,104,679,86222,CST-E has determined that this component is not generally safe to use.,v6:168ef1eda5374fa1aef1a321f18c7831,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.azure.documentdb%2Freview-1.md""}}"
4,104,681,77310,CVE-2021-40528,v6:9bf81aa75d2f4ba89bdbb413227edbb4,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2021-40528""}}"
4,104,681,57086,CVE-2021-3449,v6:3757a7e073724d7ba1bb43e8d96c3aa9,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2021-3449""}}"
4,104,681,86645,CVE-2022-1664,v6:ddd44be977f84b34809b17fbcb8ac8a4,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2022-1664""}}"
4,104,703,76932,CVE-2017-8585,v6:b4ab7b375ca44b7bb6274a9f523231b7,1,1,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-8585""}}"
4,104,798,81788,WS-2019-0024,v2:d1c92865-cd37-454b-8a87-1788b432eb2e,2,2,"{""WhiteSource"":{""Url"":""https://github.com/Feder1co5oave/marktex/commit/cc8a45288b59ca10a8fedaed9028072021be9999""}}"
4,104,798,81809,CVE-2019-5786,v2:ebd22599-8e42-4d96-9325-7500e7e8b5f8,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-5786""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2019-5786""}}"
4,104,798,82396,CVE-2022-23648,v6:c4a3dfd4df11466d831d9b078713101c,1,10,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23648""}}"
4,104,800,80075,CVE-2018-20676,v2:5e19e2e0-74bf-4dca-86cc-360de692c629,1,1,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-20676""}}"
4,104,829,86731,CVE-2022-29245,v6:00ed0ae9c002450cb018f7abdfec8fd7,1,1,"{""GitHubAdvisories"":{""Url"":""https://github.com/sshnet/SSH.NET/security/advisories/GHSA-72p8-v4hg-v45p""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29245""}}"
4,111,183,26798,CVE-2020-11021,v6:59563bd1cc774a14b3a7cc0714082a98,1,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/actions/http-client/security/advisories/GHSA-9w6v-m7wp-jwg4""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-11021""}}"
4,111,184,81546,CVE-2021-23555,v6:c95b3c13a31b4d31b1d59b9a1db8963f,3,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-23555""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-23555""}}"
4,111,184,49289,WS-2019-0490,v6:691e26d851af4deabeea73a08ad9f025,2,3,"{""WhiteSource"":{""Url"":""https://github.com/cbeust/jcommander/commit/3ae95595febbed9c13f367b6bda5c0be1c572c53""}}"
4,111,184,71761,CVE-2021-39199,v6:73e666a3b5c4437a8c2754e68396d5d7,3,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/remarkjs/remark-html/security/advisories/GHSA-9q5w-79cv-947m""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-39199""}}"
4,111,184,44741,GHSA-gr4j-r575-g665,v6:645491060352429ba0f562007f7fc25f,2,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/highcharts/highcharts/issues/13559""}}"
4,111,184,44748,GHSA-rvg8-pwq2-xj7q,v6:eb1a06b497d54d9f9666be7728e47030,1,2,"{""GitHubAdvisories"":{""Url"":""https://hackerone.com/reports/321687""}}"
4,111,184,55849,CVE-2020-7014,v6:d9cfce9c262c4eb78404502d84d1ab80,1,3,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-7014""}}"
4,111,184,82896,CVE-2021-23648,v6:d30b68cb7fdc44c8bd5efe7c35f7eb64,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-23648""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-23648""}}"
4,111,184,82440,CVE-2022-26336,v6:49a816a26ea94e5683b723f44c40825b,1,3,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-26336""}}"
4,111,184,49353,CVE-2020-13954,v6:6d8c6e09002245f5b75dc8f50f086360,1,3,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-13954""}}"
4,111,195,47971,GHSA-wx77-rp39-c6vg,v6:4724c6008fbe4bc6a00f97a40585e527,0,2,"{""GitHubAdvisories"":{""Url"":""https://www.npmjs.com/advisories/1330""}}"
4,111,195,35150,WS-2020-0104,v6:e76e5c0fa8e5403fb1be4c03036a433c,1,2,"{""WhiteSource"":{""Url"":""https://www.npmjs.com/advisories/1330""}}"
4,111,195,44756,GHSA-x9hc-rw35-f44h,v6:b8c8c8a448864fb4bae62fd77d547140,2,2,"{""GitHubAdvisories"":{""Url"":""https://www.npmjs.com/advisories/758""}}"
4,111,198,86803,CVE-2021-43307,v6:a578f4f82d4c4ea985a36a956d2adb3e,0,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-43307""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-43307""}}"
4,120,135,56659,CVE-2017-10784,v6:55fe0707117e446292eabf4210b05740,3,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2017-10784""}}"
4,120,135,56658,CVE-2019-8320,v2:43e65dae-8918-4d2b-b841-60cbd46aedaa,2,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-8320""}}"
4,120,135,13827,CVE-2012-0845,v6:fc5622b76ff9416dbf4a3b340176e601,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2012-0845""}}"
4,120,135,13866,CVE-2012-1150,v6:8537e6b202a1494ca058e8bcdcfc76df,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2012-1150""}}"
4,120,135,56655,CVE-2011-1015,v6:f07325883dca4f6cb4eca18a92cf456b,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2011-1015""}}"
4,120,135,56656,CVE-2019-19203,v6:f46e30ac5ad94a59ac4e856bb7108347,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-19203""}}"
4,120,135,56657,CVE-2010-3493,v6:99ebc19598f849f9932e769d788c7f81,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2010-3493""}}"
4,120,135,13533,CVE-2019-13225,v6:e59879836fb34c2db8577c4d158e8e96,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-13225""}}"
4,120,135,13526,CVE-2019-13224,v6:c308beab14d247449f85cea09339ae29,2,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-13224""}}"
4,120,135,13550,CVE-2018-1000074,v2:a0c55de2-1fc3-44a0-9b2b-ad7e98aeffd7,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-1000074""}}"
4,120,135,13549,CVE-2019-8322,v2:37e0ceba-f2a4-4bd4-8cba-95ce840b8107,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-8322""}}"
4,120,135,13542,CVE-2014-8080,v6:b47a5a5fd9284597ba973f85a2a02ed2,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2014-8080""}}"
4,120,135,13541,CVE-2014-8090,v6:71cccb99c9da45c0ba49f9a0847d8071,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2014-8090""}}"
4,120,135,13553,CVE-2017-0902,v2:21fe2321-6386-48eb-b034-5e9cb631b957,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2017-0902""}}"
